Sale_Price,Exterior_2nd,Exterior_1st,MS_SubClass,Sale_Type,Condition_1,Overall_Cond,Lot_Frontage,Mas_Vnr_Area,BsmtFin_SF_1,Bsmt_Unf_SF,Total_Bsmt_SF,Second_Flr_SF,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,TotRms_AbvGrd,Fireplaces,Garage_Area,Wood_Deck_SF,Mo_Sold,Latitude,Longitude,Neighborhood,Lot_Area
183200,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,0,0,3,326,783,702,1,0,2,1,3,7,1,393,100,6,42.060293,-93.642588,Gilbert,7861
178000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,74,0,7,707,707,707,0,0,2,1,3,6,1,403,100,10,42.059803,-93.6436049,Gilbert,9056
201490,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,59,0,7,848,848,750,0,0,2,1,3,7,1,433,100,7,42.061727,-93.644094,Gilbert,9171
230500,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,106,40,7,1406,1406,482,0,0,2,1,3,7,1,504,188,11,42.060836,-93.641467,Gilbert,11194
180000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,63,0,7,783,783,702,0,0,2,1,3,8,1,393,0,7,42.060074,-93.640211,Gilbert,7875
172400,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,0,0,7,953,953,711,0,0,2,1,3,7,1,460,100,1,42.05865,-93.642713,Gilbert,8121
215000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,0,0,1,250,982,881,0,0,2,1,3,9,1,431,0,4,42.05853,-93.642913,Gilbert,8658
199900,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,0,0,7,930,930,930,0,0,2,1,4,10,1,431,89,7,42.057905,-93.641281,Gilbert,11214
173000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,RRAn,Average,58,0,3,173,959,712,1,0,2,1,3,7,1,472,0,2,42.057838,-93.64136,Gilbert,10852
287602,VinylSd,VinylSd,Two_Story_1946_and_Newer,New,Norm,Average,0,0,7,1035,1035,1240,0,0,3,1,4,8,0,617,400,8,42.05696,-93.641283,Gilbert,12104
230000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,66,302,7,975,975,1286,0,0,2,1,4,8,1,429,192,2,42.058461,-93.641053,Gilbert,8738
348000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,82,423,3,322,1396,985,1,0,2,1,3,7,1,870,0,6,42.05443,-93.655739,Northridge,9452
286000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,84,242,3,253,1044,897,1,0,2,1,3,7,1,885,210,2,42.05384,-93.654519,Northridge,9660
300000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,83,322,3,655,1160,1029,1,0,2,1,3,7,1,768,0,6,42.053801,-93.654444,Northridge,9545
625000,HdBoard,HdBoard,Two_Story_1946_and_Newer,WD,Norm,Average,118,1378,3,543,1930,1796,1,0,3,1,4,10,1,807,361,7,42.053314,-93.657851,Northridge,35760
405000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,0,877,3,358,1540,1315,1,0,2,1,4,9,1,774,247,3,42.055601,-93.6532,Northridge,9233
280000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,78,530,3,130,1086,838,1,0,2,1,3,7,1,592,208,6,42.053154,-93.65227,Northridge,12011
258000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,93,650,7,1141,1141,1098,0,0,2,1,4,10,1,420,144,7,42.053466,-93.650059,Northridge,12090
350000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,83,397,1,815,1342,1368,0,0,2,1,4,9,1,725,307,6,42.05178,-93.653915,Northridge,10019
584500,MetalSd,MetalSd,Two_Story_1946_and_Newer,WD,Norm,Average,114,738,6,48,1733,1567,1,0,3,1,4,11,1,959,870,5,42.049423,-93.655997,Northridge,17242
321000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,0,501,3,742,1290,1189,1,0,2,1,4,9,1,803,200,6,42.051073,-93.655704,Northridge,10236
290000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,92,391,3,425,1165,1323,1,0,2,1,4,8,1,844,309,12,42.049687,-93.653608,Northridge,10120
315000,ImStucc,HdBoard,Two_Story_1946_and_Newer,WD,Norm,Average,0,420,4,0,1286,1234,1,0,2,1,3,8,1,704,432,10,42.049528,-93.653479,Northridge,12585
252000,CmentBd,CemntBd,Two_Story_1946_and_Newer,New,RRAn,Average,75,192,7,1100,1100,848,0,0,2,1,3,8,1,760,200,1,42.055056,-93.642317,Somerset,12447
336820,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,New,RRAn,Average,49,0,3,108,1670,0,1,0,2,1,2,6,1,928,0,9,42.054318,-93.642082,Somerset,15218
423000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,New,RRAn,Average,49,0,3,356,2077,0,1,0,1,1,1,8,1,1134,192,1,42.054176,-93.64178,Somerset,20896
290000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,New,RRNn,Average,85,420,3,440,1660,0,1,0,2,0,3,8,1,500,322,5,42.054175,-93.641793,Somerset,10182
232000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,73,228,7,1616,1616,0,0,0,2,0,3,7,0,834,208,4,42.053183,-93.643635,Somerset,8688
199000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,New,Feedr,Average,85,60,7,1504,1504,0,0,0,2,0,3,7,0,510,144,9,42.053033,-93.643811,Somerset,10936
198600,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,New,Norm,Average,72,0,3,1254,1278,0,0,0,2,0,2,5,0,584,0,10,42.0518,-93.650361,Somerset,8640
405749,VinylSd,VinylSd,Two_Story_1946_and_Newer,New,Feedr,Average,100,0,3,200,2036,604,1,0,3,1,3,11,1,792,0,11,42.052265,-93.64407,Somerset,13162
232600,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,New,Norm,Average,81,0,7,1489,1489,0,0,0,2,0,3,7,1,776,0,6,42.052272,-93.643898,Somerset,11216
266000,VinylSd,VinylSd,Two_Story_1946_and_Newer,New,Norm,Average,84,0,7,1095,1095,844,0,0,2,1,3,8,1,1053,192,8,42.052346,-93.642862,Somerset,10728
186500,VinylSd,VinylSd,Two_Story_1946_and_Newer,New,Norm,Average,65,0,7,756,756,797,0,0,2,1,3,6,0,615,0,3,42.051355,-93.642309,Somerset,8125
200825,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,65,0,7,858,858,858,0,0,2,1,3,7,0,615,0,2,42.051426,-93.642374,Somerset,8125
197000,VinylSd,VinylSd,Two_Story_1946_and_Newer,New,Norm,Average,65,0,7,770,770,798,0,0,2,1,3,6,0,614,0,8,42.051382,-93.64357,Somerset,8125
185000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,New,Norm,Average,60,68,3,357,1262,0,0,0,2,0,2,5,0,572,0,5,42.051245,-93.643173,Somerset,7200
176000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,62,0,7,1257,1257,0,0,0,2,0,3,6,1,453,38,4,42.051225,-93.643859,Somerset,7500
187750,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,New,Norm,Average,60,0,7,1293,1293,0,1,0,2,0,2,5,1,572,216,8,42.051224,-93.643977,Somerset,7200
139500,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,74,0,3,1118,1142,0,0,0,1,1,3,5,0,0,4,1,42.037843,-93.692575,Sawyer_West,7733
186800,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,New,Norm,Average,91,118,7,1400,1400,0,0,0,2,0,3,6,0,612,144,10,42.036149,-93.691403,Sawyer_West,11024
132000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,New,RRAe,Average,63,0,7,1131,1131,0,0,0,1,1,3,6,0,0,0,3,42.037915,-93.691787,Sawyer_West,13072
142500,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,RRAe,Average,63,0,7,1141,1141,0,0,0,1,1,3,6,0,484,0,3,42.037911,-93.691754,Sawyer_West,13072
158000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,New,RRAe,Average,63,0,1,217,1158,0,1,0,1,1,3,5,0,576,0,5,42.037827,-93.690959,Sawyer_West,13072
184000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,65,172,7,891,891,795,0,0,2,1,3,8,0,462,144,4,42.036605,-93.691246,Sawyer_West,7800
184900,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,74,96,7,784,784,754,0,0,2,1,3,7,0,449,100,3,42.03718,-93.691247,Sawyer_West,7632
187000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,70,0,7,941,941,896,0,0,2,1,3,7,0,688,150,7,42.036849,-93.689021,Sawyer_West,8304
175900,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,65,0,1,374,761,793,0,0,2,1,3,7,0,484,0,7,42.034595,-93.68782,Sawyer_West,7153
248500,HdBoard,HdBoard,Two_Story_1946_and_Newer,WD,Norm,Average,70,0,1,78,836,887,1,0,2,1,3,7,0,462,307,10,42.03674,-93.687695,Sawyer_West,9370
172000,Plywood,Plywood,One_Story_PUD_1946_and_Newer,WD,Norm,Average,50,0,3,494,1398,0,1,0,2,0,2,5,0,542,0,7,42.035555,-93.686267,Sawyer_West,7175
151000,Plywood,Plywood,One_Story_PUD_1946_and_Newer,WD,Norm,Average,50,0,3,939,1217,0,0,0,2,0,2,5,0,484,0,6,42.035629,-93.686267,Sawyer_West,7175
150000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,RRAe,Average,0,0,1,362,636,684,0,0,2,1,3,6,0,472,0,7,42.03748,-93.68665,Sawyer_West,9019
107000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Below_Average,0,0,6,0,1056,0,1,0,1,0,2,5,0,384,0,11,42.035795,-93.681595,Sawyer_West,8900
119900,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,60,0,2,187,828,0,1,0,1,0,3,6,0,300,421,7,42.035235,-93.681407,Sawyer_West,7800
129500,Wd Sdng,Wd Sdng,One_Story_1946_and_Newer_All_Styles,WD,RRAe,Below_Average,70,51,4,952,988,0,1,0,1,0,3,6,0,624,0,7,42.036051,-93.674167,Sawyer,9100
125000,HdBoard,HdBoard,Duplex_All_Styles_and_Ages,ConLI,RRAe,Average,70,336,6,396,1728,0,1,0,2,0,6,10,0,504,0,11,42.036087,-93.675963,Sawyer,9100
119500,VinylSd,VinylSd,Duplex_All_Styles_and_Ages,WD,RRAe,Above_Average,68,0,5,0,0,368,0,0,2,0,4,10,0,528,0,8,42.036206,-93.677123,Sawyer,8927
144000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,0,0,2,252,864,0,0,0,1,0,2,6,1,576,161,3,42.035302,-93.675723,Sawyer,9240
151000,Plywood,HdBoard,Split_or_Multilevel,WD,Norm,Good,88,46,1,0,506,0,1,0,1,0,3,6,1,492,292,7,42.035094,-93.677012,Sawyer,8471
126000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,RRNe,Average,0,0,6,430,984,0,0,0,1,0,3,5,0,310,0,7,42.034692,-93.669553,Sawyer,9308
116000,Plywood,Plywood,One_Story_1946_and_Newer_All_Styles,COD,RRAe,Above_Average,65,90,2,450,882,0,0,0,1,0,3,5,0,294,0,11,42.035696,-93.671037,Sawyer,8450
133500,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,RRAe,Above_Average,0,0,1,744,925,0,1,0,1,0,2,5,0,484,203,10,42.035841,-93.672411,Sawyer,8638
120875,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,0,0,6,312,1024,0,0,0,1,1,3,5,0,308,0,1,42.035325,-93.670919,Sawyer,13052
137000,Plywood,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,0,114,2,0,935,0,1,0,1,0,3,5,0,288,180,11,42.035536,-93.670998,Sawyer,13526
124000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,0,0,1,268,912,0,0,0,1,0,3,6,0,0,0,4,42.03457,-93.669708,Sawyer,8020
135000,Plywood,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Feedr,Good,65,0,2,447,912,0,0,0,1,0,3,6,1,288,0,6,42.03458,-93.669757,Sawyer,6993
129200,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,0,0,6,253,912,0,0,0,1,0,3,6,1,288,64,6,42.034663,-93.671926,Sawyer,8789
260000,Wd Sdng,WdShing,Split_or_Multilevel,WD,Norm,Below_Average,100,145,1,228,1748,495,1,2,2,0,3,9,4,550,641,1,42.037065,-93.660643,Veenker,14330
260000,HdBoard,HdBoard,Two_Story_1946_and_Newer,WD,Norm,Average,121,284,7,1288,1288,1116,0,0,2,1,4,9,1,462,127,4,42.045763,-93.653876,Northridge,16059
334000,ImStucc,HdBoard,Two_Story_1946_and_Newer,WD,Norm,Average,105,692,3,216,1334,1306,1,0,2,1,3,9,3,888,177,10,42.048608,-93.653512,Northridge,11025
310000,MetalSd,MetalSd,Two_Story_1946_and_Newer,WD,Norm,Good,0,0,3,326,1338,1168,1,0,2,1,5,10,1,796,209,11,42.048371,-93.652348,Northridge,14541
268000,HdBoard,HdBoard,Two_Story_1946_and_Newer,WD,Norm,Average,0,0,3,367,1095,1129,1,0,2,1,4,9,1,590,0,7,42.047997,-93.650474,Northridge,13346
262000,ImStucc,ImStucc,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,89,0,3,168,1624,0,1,0,2,0,2,5,1,757,0,7,42.048058,-93.650057,Northridge,12461
176400,MetalSd,MetalSd,One_Story_PUD_1946_and_Newer,WD,Norm,Average,34,0,7,1143,1143,0,0,0,1,1,1,5,1,588,0,5,42.047592,-93.647832,Somerset,3628
197000,MetalSd,MetalSd,One_Story_PUD_1946_and_Newer,WD,Norm,Average,37,0,3,208,1247,0,1,0,1,1,1,4,1,550,0,4,42.04768,-93.646526,Somerset,3316
151000,MetalSd,MetalSd,Two_Story_PUD_1946_and_Newer,WD,Norm,Average,30,0,7,600,600,600,0,0,2,1,2,4,0,480,0,6,42.047665,-93.644891,Somerset,3180
147400,MetalSd,MetalSd,Two_Story_PUD_1946_and_Newer,WD,Norm,Average,24,0,7,600,600,623,0,0,2,1,2,4,0,480,0,7,42.047642,-93.644891,Somerset,2544
149900,MetalSd,MetalSd,Two_Story_PUD_1946_and_Newer,WD,Norm,Average,24,0,7,600,600,623,0,0,2,1,2,4,0,480,0,7,42.047618,-93.644891,Somerset,2544
144152,MetalSd,MetalSd,Two_Story_PUD_1946_and_Newer,WD,Norm,Average,30,0,7,600,600,600,0,0,2,1,2,4,0,480,0,4,42.047595,-93.644891,Somerset,3180
166000,MetalSd,MetalSd,Two_Story_PUD_1946_and_Newer,WD,Norm,Average,0,513,3,403,756,756,0,0,2,1,2,4,0,440,0,6,42.046145,-93.645617,Somerset,2998
183900,MetalSd,MetalSd,Two_Story_PUD_1946_and_Newer,WD,Norm,Average,35,218,3,241,691,739,1,0,2,1,3,6,0,506,0,3,42.046431,-93.645482,Somerset,3735
165000,MetalSd,MetalSd,Two_Story_PUD_1946_and_Newer,WD,Norm,Average,0,0,3,32,673,709,1,0,2,1,3,6,0,490,153,4,42.046127,-93.645479,Somerset,2651
139000,VinylSd,VinylSd,Two_Story_PUD_1946_and_Newer,WD,Norm,Average,0,0,7,530,530,550,0,0,2,1,2,4,0,496,0,7,42.046107,-93.645478,Somerset,4447
200000,Wd Sdng,Wd Sdng,Two_Story_1946_and_Newer,WD,Norm,Average,114,0,7,569,569,840,0,0,2,1,3,6,1,434,0,11,42.046429,-93.643373,Somerset,8314
221000,CmentBd,CemntBd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,60,0,7,1568,1568,0,0,0,2,0,3,6,1,564,0,9,42.046416,-93.64114,Somerset,7180
270000,BrkFace,BrkFace,One_Story_PUD_1946_and_Newer,WD,Norm,Average,30,0,4,0,1494,0,1,0,1,1,2,6,1,481,0,4,42.044609,-93.648931,Veenker,9549
165000,Plywood,Plywood,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,0,0,1,441,1208,0,1,0,1,1,3,6,1,546,198,6,42.043779,-93.646065,Veenker,11250
214000,Wd Sdng,Wd Sdng,One_Story_PUD_1946_and_Newer,WD,Norm,Average,0,0,3,44,1235,0,1,0,1,0,1,4,3,484,133,5,42.042369,-93.649329,Greens,3760
188000,Wd Sdng,Wd Sdng,One_Story_PUD_1946_and_Newer,WD,Norm,Average,36,0,3,176,1036,0,1,0,1,0,1,4,1,484,133,9,42.042481,-93.649439,Greens,3640
190000,Wd Sdng,Wd Sdng,One_Story_PUD_1946_and_Newer,WD,Norm,Average,40,0,3,419,1226,0,1,0,1,0,1,4,1,484,133,7,42.042826,-93.649352,Greens,3874
170000,Plywood,Wd Sdng,One_Story_PUD_1946_and_Newer,WD,Norm,Average,40,0,3,48,1226,0,1,0,1,0,1,4,1,484,133,7,42.043351,-93.649329,Greens,3876
385000,Wd Shng,WdShing,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,68,0,3,32,1842,0,2,0,0,1,0,5,1,894,857,11,42.037409,-93.658237,Veenker,50271
146500,Plywood,Plywood,Two_Family_conversion_All_Styles_and_Ages,WD,RRAn,Above_Average,79,144,3,191,1153,0,1,0,2,0,2,6,0,501,140,7,42.045632,-93.633752,Northwest_Ames,13110
170000,MetalSd,MetalSd,Split_or_Multilevel,WD,Norm,Above_Average,102,143,7,570,570,698,0,0,3,0,4,8,1,487,0,9,42.048199,-93.6346,Northwest_Ames,10192
262500,HdBoard,BrkFace,One_Story_1946_and_Newer_All_Styles,WD,PosN,Good,0,0,2,1203,1568,0,0,0,2,0,3,9,1,508,0,6,42.048997,-93.634738,Northwest_Ames,20781
179900,HdBoard,HdBoard,Two_Story_1946_and_Newer,WD,Norm,Above_Average,90,420,1,304,708,708,0,0,2,1,3,7,1,776,0,5,42.048602,-93.635873,Northwest_Ames,11700
250000,HdBoard,HdBoard,Two_Story_1946_and_Newer,WD,PosA,Good,0,220,2,435,1054,1142,1,0,2,1,4,9,1,619,0,8,42.046472,-93.633466,Northwest_Ames,11029
165150,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,80,288,6,485,732,778,1,0,1,2,4,8,1,484,148,11,42.04806,-93.630258,Northwest_Ames,10400
164500,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,RRAn,Above_Average,78,264,2,713,1334,0,1,0,2,0,3,7,0,477,0,4,42.043548,-93.632472,Northwest_Ames,10140
140000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,COD,Norm,Average,80,168,7,1164,1164,0,0,0,1,1,3,6,0,528,0,7,42.044669,-93.633098,Northwest_Ames,9600
135500,VinylSd,VinylSd,Split_or_Multilevel,WD,Norm,Average,75,0,1,100,980,0,0,0,2,0,3,6,0,384,68,10,42.046496,-93.627935,North_Ames,9750
142000,MetalSd,MetalSd,One_Story_1946_and_Newer_All_Styles,WD,Feedr,Average,80,0,1,293,1051,0,1,0,1,0,3,6,0,504,0,7,42.045706,-93.625976,North_Ames,9600
155000,HdBoard,HdBoard,Two_Story_1946_and_Newer,WD,Feedr,Average,72,300,1,56,900,886,1,0,1,1,4,7,0,530,0,6,42.045728,-93.626097,North_Ames,8640
157500,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Feedr,Good,78,203,1,216,976,0,1,0,1,0,2,4,1,504,94,8,42.045728,-93.626161,North_Ames,9360
138500,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Feedr,Average,70,168,2,36,1052,0,1,0,1,1,3,5,0,288,356,11,42.045885,-93.627517,North_Ames,8400
140000,HdBoard,HdBoard,Split_Foyer,WD,Feedr,Above_Average,70,0,3,89,833,0,1,0,1,0,3,6,0,326,143,8,42.04587799999999,-93.628069,North_Ames,8400
124400,Plywood,Plywood,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,0,0,2,252,1051,0,1,0,1,0,3,6,0,264,182,3,42.04795,-93.62689999999999,North_Ames,9759
158000,MetalSd,MetalSd,Split_or_Multilevel,WD,Norm,Good,80,140,1,137,1141,0,1,0,1,0,3,6,0,568,0,7,42.04657,-93.626345,North_Ames,9600
146000,MetalSd,MetalSd,One_Story_1946_and_Newer_All_Styles,WD,Feedr,Very_Good,71,166,3,203,864,0,1,0,1,1,1,6,0,884,0,10,42.045685,-93.624612,North_Ames,9230
190000,HdBoard,HdBoard,Two_Story_1946_and_Newer,WD,Norm,Average,0,252,6,409,825,896,0,0,2,1,4,8,1,495,0,6,42.044308,-93.629155,Northwest_Ames,14803
136500,Wd Sdng,Wd Sdng,One_Story_1946_and_Newer_All_Styles,COD,Norm,Above_Average,0,0,6,135,1050,0,1,0,1,0,3,6,0,368,0,1,42.043214,-93.623414,North_Ames,10659
129900,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Feedr,Average,70,0,2,169,864,0,1,0,1,0,3,5,0,624,0,7,42.044978,-93.623564,North_Ames,9100
145000,MetalSd,MetalSd,Duplex_All_Styles_and_Ages,WD,Norm,Average,70,122,4,1098,1626,0,0,0,2,0,4,8,0,588,272,6,42.042114,-93.622312,North_Ames,8393
185900,VinylSd,BrkFace,Two_Family_conversion_All_Styles_and_Ages,WD,RRAn,Good,80,0,1,34,1187,0,1,0,2,0,3,7,2,299,200,6,42.040072,-93.630156,North_Ames,8800
160000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,80,425,2,698,1251,0,1,0,1,0,3,6,2,461,0,3,42.038434,-93.626765,North_Ames,8800
167000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,0,112,1,0,1008,0,1,0,1,1,3,7,1,430,154,4,42.04102,-93.627065,North_Ames,10368
157500,HdBoard,HdBoard,Two_Story_1946_and_Newer,WD,Norm,Above_Average,85,0,1,360,720,720,0,0,1,1,4,7,1,480,0,7,42.0414084,-93.6282949,North_Ames,9350
140000,HdBoard,HdBoard,Two_Family_conversion_All_Styles_and_Ages,ConLD,Norm,Average,75,105,1,75,588,0,1,0,1,0,2,6,0,264,0,3,42.041314,-93.621621,North_Ames,10382
150000,Plywood,Plywood,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,69,85,6,413,1008,0,0,1,1,1,3,6,0,750,0,7,42.040273,-93.621362,North_Ames,8973
151500,Wd Sdng,Wd Sdng,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,80,88,1,616,1248,0,1,0,1,0,3,6,0,286,0,5,42.040143,-93.622017,North_Ames,10800
129800,MetalSd,MetalSd,One_Story_1945_and_Older,WD,Norm,Very_Good,60,0,2,242,816,0,1,0,1,0,2,4,1,240,228,7,42.039195,-93.62357,North_Ames,8550
137000,BrkFace,BrkFace,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,0,0,2,522,1008,0,0,0,1,0,2,4,1,275,0,7,42.038351,-93.622649,North_Ames,11425
137000,BrkFace,BrkFace,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,68,0,7,938,938,0,0,0,1,0,2,5,1,273,125,5,42.039202,-93.621399,North_Ames,9724
121600,MetalSd,MetalSd,One_and_Half_Story_Finished_All_Ages,WD,Feedr,Good,51,0,1,363,747,456,1,0,1,1,3,5,0,305,0,8,42.035836,-93.628568,Brookside,4712
85500,Wd Sdng,Wd Sdng,One_Story_1945_and_Older,WD,Norm,Good,51,0,7,440,440,0,0,0,1,0,2,4,0,0,0,8,42.03537,-93.629185,Brookside,5900
79900,MetalSd,MetalSd,One_Story_1945_and_Older,WD,Norm,Average,52,108,7,600,600,0,0,0,1,0,1,5,0,528,0,6,42.035379,-93.629256,Brookside,5825
127000,Plywood,AsbShng,One_and_Half_Story_Finished_All_Ages,WD,RRAn,Very_Good,92,0,7,504,504,316,0,0,1,0,3,5,0,576,104,6,42.035666,-93.628176,Brookside,7438
161000,Wd Shng,WdShing,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,80,0,2,336,1251,0,1,0,1,0,3,7,1,441,144,6,42.0380632,-93.6270261,North_Ames,9600
146500,Plywood,Wd Sdng,One_Story_1946_and_Newer_All_Styles,WD,Feedr,Above_Average,89,150,4,1404,1444,0,1,0,1,0,2,6,1,240,0,7,42.034612,-93.624738,North_Ames,10858
135000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,80,144,1,60,1056,0,1,0,1,0,3,7,0,280,0,5,42.036024,-93.623704,North_Ames,9600
137900,Wd Sdng,Wd Sdng,One_Story_1946_and_Newer_All_Styles,WD,Norm,Fair,89,44,4,1380,2136,0,0,0,2,0,4,7,0,528,0,10,42.037463,-93.622645,North_Ames,10680
133000,Wd Sdng,Wd Sdng,One_and_Half_Story_Finished_All_Ages,WD,Artery,Good,79,0,2,238,806,620,1,0,1,0,3,5,2,240,0,8,42.034831,-93.620494,North_Ames,9490
137000,Wd Sdng,Wd Sdng,Two_Story_1946_and_Newer,WD,Norm,Above_Average,79,0,7,704,704,704,0,0,1,1,3,7,1,234,245,7,42.035987,-93.621426,North_Ames,9462
121000,MetalSd,MetalSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,82,0,2,450,936,0,0,0,1,0,2,5,0,240,0,3,42.037247,-93.62143,North_Ames,9888
119000,Plywood,Plywood,Duplex_All_Styles_and_Ages,WD,Norm,Average,0,0,7,1584,1584,0,0,0,2,0,4,8,0,506,0,10,42.0493,-93.619673,North_Ames,8917
172000,HdBoard,HdBoard,Split_or_Multilevel,WD,Norm,Average,0,0,1,307,1246,0,1,0,1,0,3,6,2,441,0,11,42.049031,-93.616852,North_Ames,12700
98600,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Fair,85,203,6,635,1235,0,0,0,1,0,2,6,0,480,0,12,42.04665,-93.616012,North_Ames,8500
226000,MetalSd,MetalSd,Two_Story_1946_and_Newer,WD,Norm,Above_Average,88,309,6,479,924,941,0,0,2,1,4,8,2,487,105,5,42.048528,-93.615629,North_Ames,14200
118000,Wd Sdng,Wd Sdng,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,75,0,4,124,936,0,0,0,1,0,2,5,0,286,0,6,42.0422973,-93.6181153,North_Ames,9000
235000,Stucco,Stucco,Two_and_Half_Story_All_Ages,WD,Artery,Below_Average,174,0,3,140,1360,1360,1,1,2,0,4,8,1,795,0,3,42.042156,-93.620355,North_Ames,25419
135000,MetalSd,MetalSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,109,332,7,1008,1008,0,0,0,1,0,2,5,0,430,0,10,42.043129,-93.618389,North_Ames,9723
132500,Wd Sdng,Wd Sdng,Duplex_All_Styles_and_Ages,WD,Norm,Above_Average,70,120,1,303,1106,0,1,0,1,0,3,6,0,540,0,5,42.044735,-93.619334,North_Ames,7728
